,ParkName,ParkType,State,Year,Month,RecVisitors2018,UnitCode,Gross Acres 2018,VisitorDensity2018,DailyAcreagePerVisitor2018,DailyVisitors2018
1050,Glacier Bay NP & PRES,National Park,AK,2018,7,130351,GLBA,3281789.43,0.039719489,780.4732835309136,4204.870967741936
1051,Glacier Bay NP & PRES,National Park,AK,2018,8,136280,GLBA,3281789.43,0.041526126000000003,746.517987254578,4396.129032258064
1052,Glacier Bay NP & PRES,National Park,AK,2018,9,95962,GLBA,3281789.43,0.029240755,1025.9653008275607,3198.733333333333
1053,Glacier Bay NP & PRES,National Park,AK,2018,10,383,GLBA,3281789.43,0.000116705,265627.00826871174,12.35483870967742
1054,Glacier Bay NP & PRES,National Park,AK,2018,11,245,GLBA,3281789.43,7.47e-05,401606.4257028113,8.166666666666666
1055,Glacier Bay NP & PRES,National Park,AK,2018,12,173,GLBA,3281789.43,5.27e-05,588235.2941176471,5.580645161290323
1056,Glacier NP,National Park,MT,2018,1,12222,GLAC,1013125.99,0.012063653,2569.702560244397,394.258064516129
1057,Glacier NP,National Park,MT,2018,2,11847,GLAC,1013125.99,0.011693511,2394.490414384525,423.10714285714283
1058,Glacier NP,National Park,MT,2018,3,21758,GLAC,1013125.99,0.021476105,1443.4647250979635,701.8709677419355
1059,Glacier NP,National Park,MT,2018,4,28404,GLAC,1013125.99,0.028036000000000002,1070.0527892709374,946.8
1060,Glacier NP,National Park,MT,2018,5,195116,GLAC,1013125.99,0.19258809100000002,160.9653008087608,6294.064516129032
1061,Glacier NP,National Park,MT,2018,6,556304,GLAC,1013125.99,0.549096564,54.635198919219604,18543.466666666667
1062,Glacier NP,National Park,MT,2018,7,905959,GLAC,1013125.99,0.894221458,34.66702763914216,29224.483870967742
1063,Glacier NP,National Park,MT,2018,8,667688,GLAC,1013125.99,0.659037481,47.038295838594344,21538.322580645163
1064,Glacier NP,National Park,MT,2018,9,434600,GLAC,1013125.99,0.428969353,69.93506596728834,14486.666666666666
1065,Glacier NP,National Park,MT,2018,10,91973,GLAC,1013125.99,0.09078140400000001,341.4796272593448,2966.8709677419356
1066,Glacier NP,National Park,MT,2018,11,20657,GLAC,1013125.99,0.020389368999999997,1471.3549987741162,688.5666666666667
1067,Glacier NP,National Park,MT,2018,12,18781,GLAC,1013125.99,0.018537675,1672.2701201741859,605.8387096774194
1068,Glen Canyon NRA,National Recreation Area,UT,2018,1,82168,GLCA,1254116.62,0.065518628,473.1478809354799,2650.5806451612902
1069,Glen Canyon NRA,National Recreation Area,UT,2018,2,49360,GLCA,1254116.62,0.039358381,711.4113763978249,1762.857142857143
1070,Glen Canyon NRA,National Recreation Area,UT,2018,3,181594,GLCA,1254116.62,0.144798336,214.0908580606893,5857.870967741936
1071,Glen Canyon NRA,National Recreation Area,UT,2018,4,365756,GLCA,1254116.62,0.291644329,102.86502090702405,12191.866666666667
1072,Glen Canyon NRA,National Recreation Area,UT,2018,5,475204,GLCA,1254116.62,0.37891532,81.81247461833954,15329.161290322581
1073,Glen Canyon NRA,National Recreation Area,UT,2018,6,874675,GLCA,1254116.62,0.697443113,43.01426086345196,29155.833333333332
1074,Glen Canyon NRA,National Recreation Area,UT,2018,7,721981,GLCA,1254116.62,0.575688886,53.84852956845167,23289.709677419356
1075,Glen Canyon NRA,National Recreation Area,UT,2018,8,545730,GLCA,1254116.62,0.43515091899999997,71.23965191487967,17604.1935483871
1076,Glen Canyon NRA,National Recreation Area,UT,2018,9,391057,GLCA,1254116.62,0.311818689,96.20975604832974,13035.233333333334
1077,Glen Canyon NRA,National Recreation Area,UT,2018,10,305479,GLCA,1254116.62,0.243581016,127.26771777649536,9854.161290322581
1078,Glen Canyon NRA,National Recreation Area,UT,2018,11,158879,GLCA,1254116.62,0.126685986,236.8059873646956,5295.966666666666
1079,Glen Canyon NRA,National Recreation Area,UT,2018,12,67558,GLCA,1254116.62,0.053868993,575.4701967419365,2179.2903225806454
1080,Golden Gate NRA,National Recreation Area,CA,2018,1,1198353,GOGA,82116.03,14.593411300000001,2.124246302850383,38656.54838709677
1081,Golden Gate NRA,National Recreation Area,CA,2018,2,1072280,GOGA,82116.03,13.05810814,2.144261611238272,38295.71428571428
1082,Golden Gate NRA,National Recreation Area,CA,2018,3,1270339,GOGA,82116.03,15.47004891,2.0038721390183376,40978.67741935484
1083,Golden Gate NRA,National Recreation Area,CA,2018,4,1307287,GOGA,82116.03,15.91999759,1.8844223958202246,43576.23333333333
1084,Golden Gate NRA,National Recreation Area,CA,2018,5,1327721,GOGA,82116.03,16.1688406,1.9172679579759107,42829.709677419356
1085,Golden Gate NRA,National Recreation Area,CA,2018,6,1294224,GOGA,82116.03,15.76091781,1.9034424493328412,43140.8
1086,Golden Gate NRA,National Recreation Area,CA,2018,7,1487862,GOGA,82116.03,18.11902012,1.7109092983335128,47995.54838709677
1087,Golden Gate NRA,National Recreation Area,CA,2018,8,1600652,GOGA,82116.03,19.49256436,1.590350013855232,51633.93548387097
1088,Golden Gate NRA,National Recreation Area,CA,2018,9,1328199,GOGA,82116.03,16.17466163,1.8547528650835834,44273.3
1089,Golden Gate NRA,National Recreation Area,CA,2018,10,1354943,GOGA,82116.03,16.50034713,1.8787483533384304,43707.83870967742
1090,Golden Gate NRA,National Recreation Area,CA,2018,11,962659,GOGA,82116.03,11.72315564,2.5590379349429164,32088.633333333335
1091,Golden Gate NRA,National Recreation Area,CA,2018,12,1019178,GOGA,82116.03,12.41143782,2.497696113019724,32876.709677419356
1092,Governors Island NM,National Monument,NY,2018,1,0,GOIS,22.91,1e-06,22.91,0.0
1093,Governors Island NM,National Monument,NY,2018,2,20,GOIS,22.91,0.8729812309999999,22.91,0.7142857142857143
1094,Governors Island NM,National Monument,NY,2018,3,30,GOIS,22.91,1.3094718459999999,22.91,0.967741935483871
1095,Governors Island NM,National Monument,NY,2018,4,35,GOIS,22.91,1.527717154,19.63714285818643,1.1666666666666667
1096,Governors Island NM,National Monument,NY,2018,5,15650,GOIS,22.91,683.1078132,0.04538083066973182,504.83870967741933
1097,Governors Island NM,National Monument,NY,2018,6,115690,GOIS,22.91,5049.759929999999,0.005940876480438943,3856.3333333333335
1098,Governors Island NM,National Monument,NY,2018,7,133422,GOIS,22.91,5823.745089,0.005323035182043491,4303.935483870968
1099,Governors Island NM,National Monument,NY,2018,8,148546,GOIS,22.91,6483.893496,0.004781077915472287,4791.806451612903
1100,Governors Island NM,National Monument,NY,2018,9,116360,GOIS,22.91,5079.004801,0.005906668958866377,3878.6666666666665
1101,Governors Island NM,National Monument,NY,2018,10,60045,GOIS,22.91,2620.9079,0.011827962363728996,1936.9354838709678
1102,Governors Island NM,National Monument,NY,2018,11,0,GOIS,22.91,1e-06,22.91,0.0
1103,Governors Island NM,National Monument,NY,2018,12,0,GOIS,22.91,1e-06,22.91,0.0
1104,Grand Canyon NP,National Park,AZ,2018,1,257366,GRCA,1201647.03,0.214177702,144.73962373543444,8302.129032258064
1105,Grand Canyon NP,National Park,AZ,2018,2,265949,GRCA,1201647.03,0.22132039899999997,126.51341731947629,9498.17857142857
1106,Grand Canyon NP,National Park,AZ,2018,3,503284,GRCA,1201647.03,0.41882848100000003,74.01597887035767,16234.967741935483
1107,Grand Canyon NP,National Park,AZ,2018,4,549416,GRCA,1201647.03,0.45721912200000003,65.61405364843861,18313.866666666665
1108,Grand Canyon NP,National Park,AZ,2018,5,637703,GRCA,1201647.03,0.53069078,58.4144310929992,20571.064516129034
1109,Grand Canyon NP,National Park,AZ,2018,6,673474,GRCA,1201647.03,0.560459089,53.5275465931466,22449.133333333335
1110,Grand Canyon NP,National Park,AZ,2018,7,799765,GRCA,1201647.03,0.665557339,46.57750457169851,25798.870967741936
1111,Grand Canyon NP,National Park,AZ,2018,8,744826,GRCA,1201647.03,0.619837591,50.01310093178908,24026.645161290322
1112,Grand Canyon NP,National Park,AZ,2018,9,615783,GRCA,1201647.03,0.512449151,58.54239379938011,20526.1
1113,Grand Canyon NP,National Park,AZ,2018,10,555094,GRCA,1201647.03,0.46194430299999995,67.10765734889905,17906.25806451613
1114,Grand Canyon NP,National Park,AZ,2018,11,408794,GRCA,1201647.03,0.340194741,88.18478472599315,13626.466666666667
1115,Grand Canyon NP,National Park,AZ,2018,12,369041,GRCA,1201647.03,0.307112647,100.94016089151808,11904.548387096775
1116,Grand Portage NM,National Monument,MN,2018,1,985,GRPO,709.97,1.387382565,22.34423350995477,31.774193548387096
1117,Grand Portage NM,National Monument,MN,2018,2,1248,GRPO,709.97,1.757820753,15.928814102469525,44.57142857142857
1118,Grand Portage NM,National Monument,MN,2018,3,2418,GRPO,709.97,3.4057777089999997,9.10217948695841,78.0
1119,Grand Portage NM,National Monument,MN,2018,4,1771,GRPO,709.97,2.494471597,12.026595145873692,59.03333333333333
1120,Grand Portage NM,National Monument,MN,2018,5,6003,GRPO,709.97,8.455286843,3.66634516079894,193.6451612903226
1121,Grand Portage NM,National Monument,MN,2018,6,14338,GRPO,709.97,20.19521952,1.4855000694738674,477.93333333333334
1122,Grand Portage NM,National Monument,MN,2018,7,20641,GRPO,709.97,29.07305943,1.066279249854648,665.8387096774194
1123,Grand Portage NM,National Monument,MN,2018,8,26263,GRPO,709.97,36.99170387,0.8380257397427094,847.1935483870968
1124,Grand Portage NM,National Monument,MN,2018,9,12128,GRPO,709.97,17.08241193,1.7561922826198937,404.26666666666665
1125,Grand Portage NM,National Monument,MN,2018,10,6007,GRPO,709.97,8.460920884,3.6639037789163655,193.7741935483871
1126,Grand Portage NM,National Monument,MN,2018,11,1463,GRPO,709.97,2.06065045,14.55850991127583,48.766666666666666
1127,Grand Portage NM,National Monument,MN,2018,12,872,GRPO,709.97,1.228220911,25.2397591690246,28.129032258064516
1128,Grand Teton NP,National Park,WY,2018,1,54298,GRTE,310044.36,0.175129778,177.01158737265115,1751.5483870967741
1129,Grand Teton NP,National Park,WY,2018,2,47524,GRTE,310044.36,0.15328129199999999,182.67069408574665,1697.2857142857142
1130,Grand Teton NP,National Park,WY,2018,3,57276,GRTE,310044.36,0.184734855,167.80807281874337,1847.6129032258063
1131,Grand Teton NP,National Park,WY,2018,4,60541,GRTE,310044.36,0.19526560699999998,153.63688701205842,2018.0333333333333
1132,Grand Teton NP,National Park,WY,2018,5,296885,GRTE,310044.36,0.957556525,32.37406794340418,9576.935483870968
1133,Grand Teton NP,National Park,WY,2018,6,627055,GRTE,310044.36,2.022468656,14.833357199875438,20901.833333333332
1134,Grand Teton NP,National Park,WY,2018,7,795725,GRTE,310044.36,2.5664875830000002,12.078764847856268,25668.548387096773
1135,Grand Teton NP,National Park,WY,2018,8,692074,GRTE,310044.36,2.232177357,13.88778535127843,22324.967741935485
1136,Grand Teton NP,National Park,WY,2018,9,558788,GRTE,310044.36,1.8022840340000001,16.64554500514429,18626.266666666666
1137,Grand Teton NP,National Park,WY,2018,10,207534,GRTE,310044.36,0.669368732,46.312291742961186,6694.645161290323
1138,Grand Teton NP,National Park,WY,2018,11,44651,GRTE,310044.36,0.144014876,208.31181356570414,1488.3666666666666
1139,Grand Teton NP,National Park,WY,2018,12,48800,GRTE,310044.36,0.157396832,196.9544088409607,1574.1935483870968
1140,Great Basin NP,National Park,NV,2018,1,1767,GRBA,77180.0,0.022894532000000002,1354.0351032290155,57.0
1141,Great Basin NP,National Park,NV,2018,2,2289,GRBA,77180.0,0.029657942000000003,944.0978743568924,81.75
1142,Great Basin NP,National Park,NV,2018,3,15705,GRBA,77180.0,0.20348535899999998,152.34511294741358,506.61290322580646
1143,Great Basin NP,National Park,NV,2018,4,7318,GRBA,77180.0,0.09481731,316.39792354370735,243.93333333333334
1144,Great Basin NP,National Park,NV,2018,5,12419,GRBA,77180.0,0.160909562,192.65480319932757,400.61290322580646
1145,Great Basin NP,National Park,NV,2018,6,19034,GRBA,77180.0,0.246618295,121.64547646394199,634.4666666666667
1146,Great Basin NP,National Park,NV,2018,7,26568,GRBA,77180.0,0.34423425799999996,90.05495321735236,857.0322580645161
1147,Great Basin NP,National Park,NV,2018,8,17868,GRBA,77180.0,0.23151075399999999,133.90306698236577,576.3870967741935
1148,Great Basin NP,National Park,NV,2018,9,34032,GRBA,77180.0,0.44094325,68.03596607953519,1134.4
1149,Great Basin NP,National Park,NV,2018,10,11162,GRBA,77180.0,0.144622959,214.35047529348364,360.06451612903226
1150,Great Basin NP,National Park,NV,2018,11,2506,GRBA,77180.0,0.032469552,923.9425292963697,83.53333333333333
1151,Great Basin NP,National Park,NV,2018,12,2426,GRBA,77180.0,0.031433014,986.2242290860175,78.25806451612904
1152,Great Sand Dunes NP & PRES,National Park,CO,2018,1,3551,GRSA,149027.87,0.023827757999999997,1301.0036445728551,114.54838709677419
1153,Great Sand Dunes NP & PRES,National Park,CO,2018,2,5579,GRSA,149027.87,0.037435951,747.9441353045898,199.25
1154,Great Sand Dunes NP & PRES,National Park,CO,2018,3,26387,GRSA,149027.87,0.17706084100000002,175.08106154313361,851.1935483870968
1155,Great Sand Dunes NP & PRES,National Park,CO,2018,4,20899,GRSA,149027.87,0.140235514,213.92583907097884,696.6333333333333
1156,Great Sand Dunes NP & PRES,National Park,CO,2018,5,63953,GRSA,149027.87,0.429134497,72.23842458883001,2063.0
1157,Great Sand Dunes NP & PRES,National Park,CO,2018,6,77494,GRSA,149027.87,0.519996696,57.69267426268416,2583.133333333333
1158,Great Sand Dunes NP & PRES,National Park,CO,2018,7,79486,GRSA,149027.87,0.533363323,58.121731778696,2564.064516129032
1159,Great Sand Dunes NP & PRES,National Park,CO,2018,8,71774,GRSA,149027.87,0.48161461299999997,64.36681770700342,2315.2903225806454
1160,Great Sand Dunes NP & PRES,National Park,CO,2018,9,49941,GRSA,149027.87,0.335111815,89.52235838059009,1664.7
1161,Great Sand Dunes NP & PRES,National Park,CO,2018,10,29007,GRSA,149027.87,0.194641445,159.26721053678986,935.7096774193549
1162,Great Sand Dunes NP & PRES,National Park,CO,2018,11,10430,GRSA,149027.87,0.069986909,428.65159254282827,347.6666666666667
1163,Great Sand Dunes NP & PRES,National Park,CO,2018,12,4404,GRSA,149027.87,0.029551519,1049.0154499333858,142.06451612903226
1164,Great Smoky Mountains NP,National Park,TN,2018,1,320864,GRSM,522426.88,0.61417973,50.473824657156946,10350.451612903225
1165,Great Smoky Mountains NP,National Park,TN,2018,2,399156,GRSM,522426.88,0.76404185,36.64720721777217,14255.57142857143
1166,Great Smoky Mountains NP,National Park,TN,2018,3,689235,GRSM,522426.88,1.319294673,23.49740405568969,22233.387096774193
1167,Great Smoky Mountains NP,National Park,TN,2018,4,820657,GRSM,522426.88,1.5708552359999999,19.097876947841172,27355.233333333334
1168,Great Smoky Mountains NP,National Park,TN,2018,5,985145,GRSM,522426.88,1.885708867,16.439441179124497,31778.870967741936
1169,Great Smoky Mountains NP,National Park,TN,2018,6,1401741,GRSM,522426.88,2.683133379,11.180957396602086,46724.7
1170,Great Smoky Mountains NP,National Park,TN,2018,7,1468273,GRSM,522426.88,2.810485173,11.03012401481899,47363.645161290326
1171,Great Smoky Mountains NP,National Park,TN,2018,8,1195360,GRSM,522426.88,2.288090536,13.54841493911935,38560.0
1172,Great Smoky Mountains NP,National Park,TN,2018,9,1369637,GRSM,522426.88,2.621681717,11.443036660578732,45654.566666666666
1173,Great Smoky Mountains NP,National Park,TN,2018,10,1263665,GRSM,522426.88,2.418836106,12.81608122315667,40763.3870967742
1174,Great Smoky Mountains NP,National Park,TN,2018,11,867110,GRSM,522426.88,1.6597729430000001,18.074761446451653,28903.666666666668
1175,Great Smoky Mountains NP,National Park,TN,2018,12,640357,GRSM,522426.88,1.225735169,25.29094439322561,20656.677419354837
1176,Guadalupe Mountains NP,National Park,TX,2018,1,8327,GUMO,86367.1,0.09641402800000001,321.52997487046173,268.61290322580646
1177,Guadalupe Mountains NP,National Park,TX,2018,2,13443,GUMO,86367.1,0.155649547,179.89130414880037,480.10714285714283
1178,Guadalupe Mountains NP,National Park,TX,2018,3,12275,GUMO,86367.1,0.142125879,218.1165050173586,395.96774193548384
1179,Guadalupe Mountains NP,National Park,TX,2018,4,19718,GUMO,86367.1,0.228304528,131.40343848107997,657.2666666666667
1180,Guadalupe Mountains NP,National Park,TX,2018,5,16579,GUMO,86367.1,0.19195967,161.49225511796305,534.8064516129032
1181,Guadalupe Mountains NP,National Park,TX,2018,6,16341,GUMO,86367.1,0.18920399100000002,158.55902320791952,544.7
1182,Guadalupe Mountains NP,National Park,TX,2018,7,11514,GUMO,86367.1,0.133314653,232.53257839556468,371.4193548387097
1183,Guadalupe Mountains NP,National Park,TX,2018,8,13945,GUMO,86367.1,0.161461946,191.99570405276796,449.83870967741933
1184,Guadalupe Mountains NP,National Park,TX,2018,9,12322,GUMO,86367.1,0.142670068,210.2753606313554,410.73333333333335
1185,Guadalupe Mountains NP,National Park,TX,2018,10,19438,GUMO,86367.1,0.225062553,137.73948436459796,627.0322580645161
1186,Guadalupe Mountains NP,National Park,TX,2018,11,21512,GUMO,86367.1,0.249076327,120.44500720455865,717.0666666666667
1187,Guadalupe Mountains NP,National Park,TX,2018,12,6933,GUMO,86367.1,0.080273623,386.1791562590865,223.6451612903226
1188,Guilford Courthouse NMP,National Military Park,NC,2018,1,9628,GUCO,252.64,38.10956301,0.8134441214103021,310.5806451612903
1189,Guilford Courthouse NMP,National Military Park,NC,2018,2,10350,GUCO,252.64,40.96738442,0.68347053140963,369.64285714285717
1190,Guilford Courthouse NMP,National Military Park,NC,2018,3,28826,GUCO,252.64,114.09911340000001,0.27169360984710333,929.8709677419355
1191,Guilford Courthouse NMP,National Military Park,NC,2018,4,17228,GUCO,252.64,68.1918936,0.4399349895747725,574.2666666666667
1192,Guilford Courthouse NMP,National Military Park,NC,2018,5,21622,GUCO,252.64,85.58423053,0.3622162611970147,697.483870967742
1193,Guilford Courthouse NMP,National Military Park,NC,2018,6,23786,GUCO,252.64,94.14977834,0.31864121752535607,792.8666666666667
1194,Guilford Courthouse NMP,National Military Park,NC,2018,7,26874,GUCO,252.64,106.37270420000002,0.2914281462819105,866.9032258064516
1195,Guilford Courthouse NMP,National Military Park,NC,2018,8,30151,GUCO,252.64,119.34373020000001,0.25975390536267984,972.6129032258065
1196,Guilford Courthouse NMP,National Military Park,NC,2018,9,19669,GUCO,252.64,77.85386319999999,0.38533733288138233,655.6333333333333
1197,Guilford Courthouse NMP,National Military Park,NC,2018,10,16798,GUCO,252.64,66.489867,0.46623645675212433,541.8709677419355
1198,Guilford Courthouse NMP,National Military Park,NC,2018,11,19738,GUCO,252.64,78.1269791,0.38399027257409984,657.9333333333333
1199,Guilford Courthouse NMP,National Military Park,NC,2018,12,11346,GUCO,252.64,44.90975301,0.6902732240165574,366.0
1200,Gulf Islands NS,National Seashore,FL,2018,1,223052,GUIS,138305.52,1.612748356,19.22184566778129,7195.225806451613
1201,Gulf Islands NS,National Seashore,FL,2018,2,304319,GUIS,138305.52,2.200338786,12.725313110033047,10868.535714285714
1202,Gulf Islands NS,National Seashore,FL,2018,3,435236,GUIS,138305.52,3.146917057,9.850911046747681,14039.870967741936
1203,Gulf Islands NS,National Seashore,FL,2018,4,346101,GUIS,138305.52,2.5024380809999998,11.988308613019386,11536.7
1204,Gulf Islands NS,National Seashore,FL,2018,5,516913,GUIS,138305.52,3.7374719389999997,8.294376655117945,16674.612903225807
1205,Gulf Islands NS,National Seashore,FL,2018,6,478159,GUIS,138305.52,3.457266203,8.67737635417483,15938.633333333333
1206,Gulf Islands NS,National Seashore,FL,2018,7,509852,GUIS,138305.52,3.6864183010000002,8.409246447043396,16446.83870967742
1207,Gulf Islands NS,National Seashore,FL,2018,8,450479,GUIS,138305.52,3.2571295780000002,9.517582662165736,14531.58064516129
1208,Gulf Islands NS,National Seashore,FL,2018,9,359842,GUIS,138305.52,2.601790587,11.530520615262724,11994.733333333334
1209,Gulf Islands NS,National Seashore,FL,2018,10,178255,GUIS,138305.52,1.288849498,24.052459226701735,5750.1612903225805
1210,Gulf Islands NS,National Seashore,FL,2018,11,158579,GUIS,138305.52,1.146584749,26.164659896413813,5285.966666666666
1211,Gulf Islands NS,National Seashore,FL,2018,12,269181,GUIS,138305.52,1.9462780659999999,15.92783710691009,8683.258064516129
1212,Hagerman Fossil Beds NM,National Monument,ID,2018,1,519,HAFO,4351.15,0.119278811,259.8952801432603,16.741935483870968
1213,Hagerman Fossil Beds NM,National Monument,ID,2018,2,787,HAFO,4351.15,0.18087172399999998,154.80584461062583,28.107142857142858
1214,Hagerman Fossil Beds NM,National Monument,ID,2018,3,1798,HAFO,4351.15,0.41322409,75.01982761944011,58.0
1215,Hagerman Fossil Beds NM,National Monument,ID,2018,4,1916,HAFO,4351.15,0.44034335799999996,68.12865336781122,63.86666666666667
1216,Hagerman Fossil Beds NM,National Monument,ID,2018,5,3256,HAFO,4351.15,0.748307919,41.426796660693896,105.03225806451613
1217,Hagerman Fossil Beds NM,National Monument,ID,2018,6,4498,HAFO,4351.15,1.033749698,29.020564705403185,149.93333333333334
1218,Hagerman Fossil Beds NM,National Monument,ID,2018,7,5089,HAFO,4351.15,1.169575859,26.505335042145393,164.16129032258064
1219,Hagerman Fossil Beds NM,National Monument,ID,2018,8,3217,HAFO,4351.15,0.739344771,41.9290177139834,103.7741935483871
1220,Hagerman Fossil Beds NM,National Monument,ID,2018,9,2659,HAFO,4351.15,0.611102812,49.09157577235956,88.63333333333334
1221,Hagerman Fossil Beds NM,National Monument,ID,2018,10,1444,HAFO,4351.15,0.331866288,93.41111502111958,46.58064516129032
1222,Hagerman Fossil Beds NM,National Monument,ID,2018,11,852,HAFO,4351.15,0.19581030300000002,153.20950706051457,28.4
1223,Hagerman Fossil Beds NM,National Monument,ID,2018,12,442,HAFO,4351.15,0.10158234,305.17115474993,14.258064516129032
1224,Haleakala NP,National Park,HI,2018,1,97098,HALE,33264.62,2.918957138,10.620231313584982,3132.1935483870966
1225,Haleakala NP,National Park,HI,2018,2,89499,HALE,33264.62,2.69051623,10.406924770715841,3196.3928571428573
1226,Haleakala NP,National Park,HI,2018,3,89853,HALE,33264.62,2.701158167,11.476558603167497,2898.483870967742
1227,Haleakala NP,National Park,HI,2018,4,93034,HALE,33264.62,2.796785293,10.726601028361458,3101.133333333333
1228,Haleakala NP,National Park,HI,2018,5,104022,HALE,33264.62,3.1271062169999997,9.913318527996775,3355.548387096774
1229,Haleakala NP,National Park,HI,2018,6,102600,HALE,33264.62,3.0843580960000003,9.726497075325328,3420.0
1230,Haleakala NP,National Park,HI,2018,7,123871,HALE,33264.62,3.723806254,8.324815494012542,3995.8387096774195
1231,Haleakala NP,National Park,HI,2018,8,83129,HALE,33264.62,2.499021483,12.404855344734946,2681.5806451612902
1232,Haleakala NP,National Park,HI,2018,9,69877,HALE,33264.62,2.10064026,14.281360103038299,2329.233333333333
1233,Haleakala NP,National Park,HI,2018,10,52879,HALE,33264.62,1.589646898,19.501186105544807,1705.774193548387
1234,Haleakala NP,National Park,HI,2018,11,52581,HALE,33264.62,1.580688431,18.979072290053345,1752.7
1235,Haleakala NP,National Park,HI,2018,12,85641,HALE,33264.62,2.574537151,12.040999287176339,2762.6129032258063
1236,Hawaii Volcanoes NP,National Park,HI,2018,1,188100,HAVO,325605.28,0.577693335,53.661688861271,6067.741935483871
1237,Hawaii Volcanoes NP,National Park,HI,2018,2,180291,HAVO,325605.28,0.553710308,50.56795872400483,6438.964285714285
1238,Hawaii Volcanoes NP,National Park,HI,2018,3,174690,HAVO,325605.28,0.536508499,57.781004509306015,5635.1612903225805
1239,Hawaii Volcanoes NP,National Park,HI,2018,4,163037,HAVO,325605.28,0.500719767,59.91375211676036,5434.566666666667
1240,Hawaii Volcanoes NP,National Park,HI,2018,5,52759,HAVO,325605.28,0.16203361300000002,191.31832850014888,1701.9032258064517
1241,Hawaii Volcanoes NP,National Park,HI,2018,6,4458,HAVO,325605.28,0.013691423999999999,2191.152651470001,148.6
1242,Hawaii Volcanoes NP,National Park,HI,2018,7,4117,HAVO,325605.28,0.012644144,2451.7278512487683,132.80645161290323
1243,Hawaii Volcanoes NP,National Park,HI,2018,8,3974,HAVO,325605.28,0.012204962,2539.9505545367533,128.19354838709677
1244,Hawaii Volcanoes NP,National Park,HI,2018,9,32319,HAVO,325605.28,0.09925821800000001,302.241976578705,1077.3
1245,Hawaii Volcanoes NP,National Park,HI,2018,10,86589,HAVO,325605.28,0.26593242,116.57096942147932,2793.1935483870966
1246,Hawaii Volcanoes NP,National Park,HI,2018,11,106103,HAVO,325605.28,0.32586388,92.06298040764752,3536.766666666667
1247,Hawaii Volcanoes NP,National Park,HI,2018,12,120454,HAVO,325605.28,0.36993871799999994,83.79766294156863,3885.6129032258063
1248,Homestead NM of America,National Monument,NE,2018,1,2749,HOME,210.45,13.06248515,2.3732084395900728,88.6774193548387
1249,Homestead NM of America,National Monument,NE,2018,2,2624,HOME,210.45,12.46851984,2.245655487524171,93.71428571428571
1250,Homestead NM of America,National Monument,NE,2018,3,4328,HOME,210.45,20.56545498,1.5073821624733148,139.61290322580646
1251,Homestead NM of America,National Monument,NE,2018,4,5447,HOME,210.45,25.88263245,1.1590783919662702,181.56666666666666
1252,Homestead NM of America,National Monument,NE,2018,5,10356,HOME,210.45,49.2088382,0.6299681344641053,334.06451612903226
1253,Homestead NM of America,National Monument,NE,2018,6,10511,HOME,210.45,49.94535519,0.6006564551573469,350.3666666666667
1254,Homestead NM of America,National Monument,NE,2018,7,7354,HOME,210.45,34.94416726,0.8871294533747603,237.2258064516129
1255,Homestead NM of America,National Monument,NE,2018,8,5825,HOME,210.45,27.67878356,1.1199914162701738,187.90322580645162
1256,Homestead NM of America,National Monument,NE,2018,9,6241,HOME,210.45,29.65550012,1.011616728047276,208.03333333333333
1257,Homestead NM of America,National Monument,NE,2018,10,7650,HOME,210.45,36.35067712,0.8528039215793294,246.7741935483871
1258,Homestead NM of America,National Monument,NE,2018,11,2902,HOME,210.45,13.78949869,2.1755685739145605,96.73333333333333
1259,Homestead NM of America,National Monument,NE,2018,12,2104,HOME,210.45,9.997624139,3.1007366919377644,67.87096774193549
1260,Horseshoe Bend NMP,National Military Park,AL,2018,1,2265,HOBE,2040.0,1.1102941179999999,27.920529792449106,73.06451612903226
1261,Horseshoe Bend NMP,National Military Park,AL,2018,2,3495,HOBE,2040.0,1.713235294,16.34334764060727,124.82142857142857
1262,Horseshoe Bend NMP,National Military Park,AL,2018,3,8948,HOBE,2040.0,4.38627451,7.0675011172522355,288.64516129032256
1263,Horseshoe Bend NMP,National Military Park,AL,2018,4,4731,HOBE,2040.0,2.3191176469999997,12.935954344018668,157.7
1264,Horseshoe Bend NMP,National Military Park,AL,2018,5,5394,HOBE,2040.0,2.644117647,11.72413793129531,174.0
1265,Horseshoe Bend NMP,National Military Park,AL,2018,6,5248,HOBE,2040.0,2.57254902,11.661585364075979,174.93333333333334
1266,Horseshoe Bend NMP,National Military Park,AL,2018,7,5992,HOBE,2040.0,2.937254902,10.554072095987262,193.29032258064515
1267,Horseshoe Bend NMP,National Military Park,AL,2018,8,3796,HOBE,2040.0,1.860784314,16.659641725677186,122.45161290322581
1268,Horseshoe Bend NMP,National Military Park,AL,2018,9,3424,HOBE,2040.0,1.6784313730000002,17.873831770898384,114.13333333333334
1269,Horseshoe Bend NMP,National Military Park,AL,2018,10,2825,HOBE,2040.0,1.384803922,22.385840700991313,91.12903225806451
1270,Horseshoe Bend NMP,National Military Park,AL,2018,11,2116,HOBE,2040.0,1.037254902,28.922495273008604,70.53333333333333
1271,Horseshoe Bend NMP,National Military Park,AL,2018,12,257,HOBE,2040.0,0.125980392,246.07003921689656,8.290322580645162
1272,Hot Springs NP,National Park,AR,2018,1,73050,HOSP,5551.76,13.15798954,2.355983025048065,2356.451612903226
